x	y	codepoint
0.11076863	-0.14036886	3465
-0.0065285433	0.07367632	34650
-0.14207423	0.20762374	34651
-0.06133865	0.026432963	34652
-0.01633078	0.061558537	34653
-0.003209656	0.086742915	34654
-0.023064518	0.16625129	34655
-0.0018666424	0.08009302	34656
-0.00045231916	0.09150409	34657
0.0018428452	0.091170445	34658
-0.12743758	0.16252556	34659
0.054558594	-0.11329308	3466
-0.02384339	0.0509719	34660
-0.111094944	0.05936291	34661
-0.1203272	0.22344744	34662
-0.17861873	0.06092695	34663
0.011606	0.13202618	34664
-0.0109602045	0.07599483	34665
-0.016270397	0.08106291	34666
-0.06556044	0.02609737	34667
-0.1250499	0.17195356	34668
-0.003364293	0.078237474	34669
0.121520914	-0.13567401	3467
-0.19346373	0.080760725	34670
-0.012175946	0.06781125	34671
-0.10205624	0.03563768	34672
-0.097164124	-0.024589917	34673
-0.14776097	0.18652797	34674
-0.015574085	0.11919514	34675
-0.1103101	0.18634413	34676
-0.03710971	0.045283347	34677
-0.13449374	0.16642801	34678
-0.121824615	0.03766593	34679
0.13420607	-0.033621587	3468
-0.009396682	0.077830136	34680
-0.010628285	0.07018955	34681
-0.1114232	0.18444654	34682
-0.15324025	0.14355846	34683
-0.11639962	0.16256282	34684
-0.16249461	0.047062226	34685
-0.13065186	0.12490968	34686
-0.014359979	0.12379957	34687
0.002236938	0.14641452	34688
-0.00465348	0.08096185	34689
0.1327452	-0.016932376	3469
-0.1314321	0.19603181	34690
-0.12106042	0.10393472	34691
-0.14361407	0.2336166	34692
-0.16888149	0.12578495	34693
-0.12862776	0.1723979	34694
-0.012404071	0.061748438	34695
0.00030089729	0.08444487	34696
-0.1123509	0.18032095	34697
-0.025742387	0.051431365	34698
-0.015734864	0.06123104	34699
0.29033694	0.086948045	347
0.13843773	-0.029852068	3470
-0.07452089	0.12762429	34700
-0.1551066	0.18358712	34701
-0.1237705	0.21574375	34702
-0.16244577	0.11385122	34703
-0.124936245	0.110606916	34704
-0.1457083	0.051366325	34705
-0.030018268	0.05141509	34706
-0.16614428	0.10767205	34707
-0.14654966	0.2092922	34708
-0.0788473	0.040729478	34709
0.10860724	-0.03700678	3471
-0.018009888	0.08277214	34710
-0.18171991	0.06370623	34711
-0.019716276	0.062733896	34712
-0.13697453	0.012753716	34713
-0.061497487	0.14857712	34714
-0.13161449	0.09222111	34715
0.039753526	0.15740609	34716
-0.14798442	0.12628745	34717
-0.10741415	0.1981163	34718
-0.09466594	0.18904285	34719
0.11468214	-0.014235267	3472
-0.1125348	0.15563	34720
-0.13822614	0.019190384	34721
-0.020188017	0.06494444	34722
-0.059314705	0.100602455	34723
-0.05485498	0.06673051	34724
-0.048145533	0.03490772	34725
-0.15523197	0.04313349	34726
-0.19158272	0.07965477	34727
-0.056413464	0.0219358	34728
-0.12926935	0.20787017	34729
0.06222885	-0.116347365	3473
-0.16165198	0.15589629	34730
-0.07751302	0.0811011	34731
-0.2076044	0.13460577	34732
-0.1490372	0.12807313	34733
-0.14552976	0.14004758	34734
-0.10901045	0.06152738	34735
-0.16214092	0.15341188	34736
-0.15141334	0.023195231	34737
-0.12714314	0.107254855	34738
-0.12991695	0.16679437	34739
0.08407304	0.08820764	3474
-0.021085514	0.26628166	34740
-0.0004916545	0.085182376	34741
0.01091633	0.2586695	34742
-0.027606988	0.33315805	34743
-0.09883338	0.057776857	34744
-0.14423446	0.19154136	34745
-0.00817843	0.07747052	34746
-0.09938254	0.30594283	34747
-0.23154433	0.08212819	34748
0.0056499634	0.108973935	34749
0.10261751	0.03243825	3475
-0.07181483	0.01880979	34750
-0.0042656977	0.11635289	34751
-0.13107716	0.1025333	34752
-0.1563279	0.039536487	34753
-0.0146841835	0.1503622	34754
-0.099668585	0.28323564	34755
-0.10023191	0.093315236	34756
-0.16634491	0.0452768	34757
-0.069324024	0.024149152	34758
0.011252014	0.35750762	34759
0.09539687	-0.030654818	3476
-0.13715802	0.22857887	34760
-0.10514826	0.19600146	34761
-0.04897184	0.06332073	34762
-0.12194697	0.17866226	34763
-0.063978784	0.034448013	34764
-0.125223	0.19128062	34765
-0.15951951	0.1593286	34766
-0.14016178	0.12856707	34767
-0.12718561	0.16204695	34768
0.000550881	0.08518156	34769
-0.045111872	0.05425901	3477
-0.14303277	0.13668595	34770
-0.123845436	0.18322727	34771
-0.10232679	0.17403468	34772
-0.15125935	0.17298144	34773
-0.13432638	0.1521972	34774
-0.0055796374	0.3560256	34775
-0.037243843	0.048798352	34776
-0.13781375	0.16264924	34777
-0.014541982	0.20825975	34778
-0.12059861	0.15703045	34779
0.11329057	-0.017414534	3478
-0.020337386	0.061383925	34780
-0.09923422	0.189789	34781
-0.08515377	0.054119535	34782
-0.05875656	0.026205355	34783
-0.10858736	0.16587405	34784
-0.11970214	0.26564527	34785
-0.012311986	0.22777075	34786
-0.14230625	0.16824983	34787
-0.12344112	0.20682338	34788
-0.065676495	0.02620946	34789
-0.0044994093	0.08972366	34790
-0.1292064	0.17509037	34791
-0.09382198	0.123756506	34792
-0.12229235	0.23007137	34793
-0.20118876	0.12880863	34794
-0.09661004	0.31040543	34795
-0.11533003	0.18561557	34796
-0.06861924	0.027321255	34797
-0.1126016	0.039776564	34798
-0.15611435	0.13023995	34799
0.2816818	0.18025546	348
-0.13216637	0.22410917	34800
-0.1710505	0.12595981	34801
-0.17971142	0.020694891	34802
-0.018993458	0.20416701	34803
-0.011174744	0.23381518	34804
-0.10706215	0.21101224	34805
-0.13767691	0.18466704	34806
-0.13190378	0.16834989	34807
-0.081509836	0.07347417	34808
-0.017297482	0.25894785	34809
-0.026411803	0.23523192	34810
-0.21246995	0.14372872	34811
-0.11963274	0.08350661	34812
-0.06286236	0.04093968	34813
-0.014564162	0.070096225	34814
-0.039444327	0.24755464	34815
-0.01572491	0.11098308	34816
-0.036761634	0.24591197	34817
-0.0024367217	0.14870708	34818
0.022794003	0.23082875	34819
0.10813557	-0.04040897	3482
-0.12787127	0.1708468	34820
-0.008179383	0.092496894	34821
0.009080993	0.36436042	34822
-0.23151268	0.16042516	34823
-0.13088182	0.09226762	34824
-0.008598397	0.08428006	34825
-0.12986445	0.22007272	34826
-0.011606069	0.090306684	34827
-0.009270815	0.08315746	34828
-0.13590516	0.20409648	34829
0.11194443	-0.06924563	3483
-0.0026360769	0.08767704	34830
-0.13235615	0.2338771	34831
-0.14651035	0.12160491	34832
-0.12977107	0.17451112	34833
-0.12428973	0.046644352	34834
-0.11432772	0.25576785	34835
-0.09820531	0.2869975	34836
-0.096621476	0.28003043	34837
-0.0015135873	0.09665731	34838
-0.12396418	0.20467012	34839
0.15506802	-0.07347797	3484
-0.14578772	0.17964834	34840
-0.14193915	0.110760696	34841
0.00039164163	0.1933624	34842
-0.002305761	0.09202679	34843
-0.11239367	0.07933571	34844
-0.13619861	0.22963841	34845
0.0011539329	0.2934417	34846
-0.1372055	0.19088648	34847
0.009999646	0.29648295	34848
-0.06373129	0.09139071	34849
0.11479112	-0.06950261	3485
-0.00060857274	0.31021902	34850
-0.022149423	0.118827574	34851
-0.1397839	0.008543419	34852
-0.0065225046	0.2642592	34853
-0.115479775	0.31496045	34854
0.0021481402	0.3192533	34855
-0.13320537	0.30783245	34856
-0.13867205	0.16870311	34857
-0.016625384	0.3038035	34858
-0.052408017	0.091935344	34859
0.061714254	-0.032227106	3486
-0.1964717	0.16300263	34860
-0.01368249	0.2377219	34861
-0.15111455	0.19067238	34862
-0.0192476	0.31595403	34863
-0.0123736765	0.21287306	34864
-0.0028072	0.31190807	34865
-0.14241548	0.22242108	34866
-0.19387878	0.16204087	34867
-0.02377869	0.26174316	34868
-0.110761575	0.32980105	34869
0.12175558	-0.03579034	3487
-0.11133539	0.06972219	34870
-0.18944876	0.16000652	34871
-0.103096865	0.20564803	34872
0.008133143	0.32585588	34873
-0.1021179	0.035835385	34874
-0.07416979	0.25722778	34875
-0.22275187	0.15135385	34876
-0.06079734	0.090461485	34877
-0.22868909	0.18148936	34878
-0.04982125	0.19496772	34879
0.07738123	-0.082524866	3488
0.029063316	-0.037536487	34880
-0.1886734	-0.02069497	34881
-0.06548803	0.036532048	34882
-0.064757966	0.03171329	34883
-0.013060885	0.08379166	34884
-0.047347546	0.05903197	34885
-0.08555644	-0.016311323	34886
-0.029874602	0.061888	34887
-0.014553225	0.08453525	34888
-0.05161842	0.04374087	34889
0.10589175	-0.037880573	3489
-0.15323356	0.23077692	34890
-0.017826645	0.32986674	34891
0.039397508	0.06206184	34892
-0.06935024	0.055692587	34893
-0.112365775	0.009317795	34894
-0.089556396	0.01766559	34895
-0.098086715	0.008453792	34896
-0.088833936	0.04713251	34897
-0.08384177	0.08819654	34898
-0.08240735	0.037624754	34899
0.27862093	0.0800752	349
0.097428	-0.066524275	3490
-0.11375464	0.053253055	34900
-0.09737497	0.14713983	34901
-0.07060403	0.057614744	34902
-0.09628636	0.01092078	34903
-0.13386075	0.024181077	34904
-0.06594235	0.1143124	34905
-0.095441155	0.11762128	34906
-0.13530678	0.058835186	34907
-0.11553546	0.02827126	34908
-0.09544345	0.06846073	34909
0.112857826	-0.009699367	3491
-0.07073985	0.108844504	34910
-0.076507926	0.08053615	34911
-0.1642233	0.0346407	34912
-0.06807506	0.09519273	34913
-0.1365475	0.09285192	34914
0.04778683	-0.0013198482	34915
0.23587413	0.14221494	34916
0.04038763	-0.008944014	34917
0.015772037	0.036320616	34918
0.016710043	0.03928574	34919
0.08533756	-0.015727572	3492
-0.08674378	-0.052731153	34920
0.016202237	0.0384432	34921
-0.008792719	0.01683659	34922
0.056214966	0.010152187	34923
0.0050325803	-0.003524509	34924
-0.004781276	0.0013301147	34925
-0.12969336	-0.03494215	34926
-0.0031406842	0.0031311454	34927
-0.23758395	-0.0012568666	34928
0.014984227	0.06375083	34929
0.106654465	-0.013577636	3493
-0.00007084198	0.011211997	34930
-0.0030272119	0.006280126	34931
0.0043855812	-0.004069358	34932
-0.022833494	0.0041379165	34933
-0.0030500162	0.014498735	34934
-0.14635853	-0.027875146	34935
-0.0028448235	-0.007576584	34936
-0.0036231745	0.024656959	34937
-0.23186903	0.00064435764	34938
0.00028514117	0.051280074	34939
0.09814462	-0.02751275	3494
0.0012013558	0.006578834	34940
-0.001847703	0.013756512	34941
0.03163236	0.0042826254	34942
-0.00450748	0.0026467226	34943
0.00094298273	0.0033955944	34944
-0.18832302	-0.0007976352	34945
-0.00074451044	-0.0029034542	34946
-0.027263837	0.15537828	34947
0.0031948462	0.02484584	34948
0.031230643	0.25787708	34949
0.12608932	-0.11055224	3495
0.0037519895	0.01178018	34950
0.0053939763	0.04899069	34951
-0.13102865	0.0047517586	34952
0.0027109366	0.001125837	34953
-0.0029916074	-0.011416476	34954
-0.06826285	0.030457934	34955
0.03753037	0.24883474	34956
-0.032262318	0.008551752	34957
-0.03404198	0.087131634	34958
0.0007880237	0.0020688146	34959
0.049007393	-0.15045519	3496
0.0019032191	0.009136472	34960
0.014590106	0.03482164	34961
-0.17667793	0.044926133	34962
0.016541518	0.046206057	34963
-0.03392732	-0.00749466	34964
0.0007561669	0.000006964663	34965
-0.008171907	0.018834855	34966
-0.010495713	-0.00040071108	34967
-0.029058067	0.007950539	34968
-0.0029761847	0.009176912	34969
0.07594007	-0.06563296	3497
0.00350889	0.014341967	34970
-0.0037096702	0.025216857	34971
-0.0026056413	0.0053910874	34972
-0.0020967443	0.016031539	34973
-0.16494647	-0.021210814	34974
-0.0036385264	-0.0038435145	34975
-0.21107309	-0.006335864	34976
-0.0016143527	0.02468418	34977
0.005132975	0.027965132	34978
-0.015974654	0.006008435	34979
0.058710672	-0.12084499	3498
0.038825274	0.14961539	34980
-0.03392917	-0.003688412	34981
-0.0024827328	0.014398908	34982
0.0049024746	0.011641713	34983
0.00028165802	0.001013722	34984
-0.006198816	0.010209094	34985
-0.0040458906	0.009629286	34986
0.0036320947	0.0043245424	34987
-0.09624694	-0.044962708	34988
-0.14097191	-0.0022418632	34989
0.09242488	-0.029388892	3499
0.01029335	-0.0015856994	34990
0.0075470433	0.025612421	34991
-0.05251278	0.079387575	34992
-0.007561026	0.017429879	34993
0.047705397	0.19045392	34994
-0.01892894	0.005687207	34995
-0.14926489	0.034201197	34996
-0.009534908	-0.000119310105	34997
-0.014252154	0.0039438996	34998
-0.00631129	0.013134595	34999
0.27689257	-0.017497968	35
0.2886057	0.06879585	350
0.072481535	-0.07704956	3500
0.008430306	0.009789769	35000
0.008210866	0.094947875	35001
0.0007086713	0.0133752655	35002
0.0154437525	0.08694758	35003
-0.018125502	-0.0022151808	35004
-0.08300442	0.13310912	35005
-0.003011657	0.0029005033	35006
-0.19173469	0.031810254	35007
0.01568867	0.05779308	35008
-0.07686333	0.08087977	35009
0.11391614	-0.04308638	3501
-0.04495857	0.10194202	35010
-0.027210163	-0.00937867	35011
-0.009063842	0.0039244033	35012
-0.13151777	0.011459736	35013
0.0023096278	0.030455122	35014
-0.004446985	0.021797078	35015
0.004733147	0.08997633	35016
0.015868416	0.06133557	35017
0.04928898	0.37764767	35018
0.02960847	0.07311233	35019
0.0434689	-0.12609173	3502
0.0021217447	0.0075221267	35020
0.006566426	0.078790516	35021
0.0081238765	0.06286157	35022
0.034353092	0.3069254	35023
0.015298372	0.049062528	35024
-0.15960601	0.031190308	35025
-0.18487479	-0.009205835	35026
0.00393397	0.030210136	35027
-0.11692474	-0.017034678	35028
0.003948478	-0.005162497	35029
0.10857736	-0.15280986	3503
0.01290425	0.051937744	35030
-0.1578731	0.02837494	35031
-0.15005124	-0.0031377396	35032
0.012781332	0.06841824	35033
-0.02779699	0.11338947	35034
0.02840448	0.28554863	35035
-0.04027663	0.005328832	35036
-0.06710031	0.08661611	35037
0.0018055812	0.018366674	35038
-0.042381875	0.05225054	35039
0.09068128	-0.06172628	3504
-0.27879253	0.02638938	35040
0.011853801	0.061974384	35041
0.007466156	0.025040431	35042
-0.0017362591	0.015547698	35043
-0.029942105	-0.0021068773	35044
-0.099657185	0.18942389	35045
0.019378787	0.14555569	35046
-0.0028757155	0.018411389	35047
-0.038500167	-0.0015521741	35048
0.0131608425	0.05868699	35049
0.11517773	-0.023232834	3505
-0.031443834	0.0015454942	35050
-0.0938085	0.15128262	35051
-0.038382612	-0.0008188358	35052
-0.020416765	0.010530964	35053
0.0068994947	0.02292595	35054
0.009259822	0.05631216	35055
-0.023811953	0.16558379	35056
-0.037901483	-0.0011155477	35057
-0.054717273	0.16943653	35058
-0.03811752	0.06525112	35059
-0.10667851	0.027658878	35060
-0.17091143	-0.014224989	35061
-0.06805467	0.09212697	35062
0.0011637527	0.03542432	35063
0.011119124	0.05608459	35064
0.030586964	0.2766772	35065
-0.045512766	0.009337759	35066
-0.009300331	0.18557061	35067
0.012704522	0.044713486	35068
-0.030274918	0.11580007	35069
0.09262628	-0.18448631	3507
-0.027460182	0.14634243	35070
-0.10573567	0.021351615	35071
-0.032118827	-0.00011412264	35072
0.068880975	0.2589527	35073
-0.08181991	0.088839985	35074
-0.034398995	0.006471144	35075
-0.29554507	0.08955822	35076
-0.056423306	0.013040209	35077
0.010554811	0.064301014	35078
-0.31915513	0.08769884	35079
0.13226323	-0.094238095	3508
0.0068807043	0.05187946	35080
-0.049857125	0.10922795	35081
-0.10265111	0.022717083	35082
0.005058389	0.025407672	35083
0.012779688	0.07717656	35084
0.0049806796	0.03878394	35085
-0.17581584	-0.0064342115	35086
0.015703809	0.15203652	35087
-0.010449136	0.1853278	35088
0.0022471026	0.052525632	35089
0.050556906	-0.16758335	3509
0.036067456	0.2276989	35090
-0.057936914	0.15466067	35091
0.0143506825	0.06803551	35092
-0.04819768	0.0946247	35093
0.0036474448	0.09818961	35094
-0.00902077	0.25000656	35095
-0.3371668	0.09904721	35096
-0.03077512	0.01134342	35097
-0.03598859	-0.0013971685	35098
-0.04756795	0.092569515	35099
0.30288783	-0.11784356	351
0.113488235	-0.06779805	3510
-0.04017508	0.13402636	35100
0.006267598	0.025201997	35101
0.012957472	0.045833938	35102
0.0038158726	0.07605707	35103
-0.24029942	0.069971204	35104
-0.0371603	-0.0018998964	35105
0.03246443	0.23931381	35106
-0.046662033	-0.0047782045	35107
-0.18746696	0.050919563	35108
-0.052147232	0.2298504	35109
0.124762945	-0.052944038	3511
-0.07604584	0.110063374	35110
-0.05737012	0.09976087	35111
-0.00291444	0.016471548	35112
-0.06557125	0.19075823	35113
0.01183782	0.059507888	35114
-0.09833745	0.1601966	35115
-0.07082972	0.10651742	35116
0.026069174	0.2449866	35117
-0.054059513	0.16673844	35118
-0.09445326	0.025995145	35119
0.097998284	-0.07866563	3512
0.022086449	0.22238167	35120
-0.22118928	-0.016049167	35121
-0.20026745	0.05408686	35122
-0.20085317	0.05261798	35123
-0.0046730954	0.015320579	35124
-0.05742208	0.004926501	35125
0.008468561	0.0641054	35126
-0.09505726	0.111938104	35127
-0.013096647	0.26016167	35128
-0.08401154	0.08999512	35129
0.08955699	-0.07108031	3513
-0.13265413	0.11374859	35130
0.017636215	0.1744823	35131
-0.04268848	0.20057826	35132
-0.15972693	0.02317567	35133
0.013018771	0.07086606	35134
-0.2689864	0.071549475	35135
-0.015047727	0.2750621	35136
-0.076767586	0.17963132	35137
-0.026512673	-0.0039264653	35138
0.028484106	0.19939409	35139
0.13836016	-0.1179467	3514
0.0060795397	0.2742903	35140
-0.0025008451	0.096637994	35141
0.00086163543	0.038779378	35142
-0.017245134	0.1580775	35143
0.00095861405	0.06415825	35144
-0.1591	0.1216999	35145
-0.025476491	0.2531147	35146
-0.12653507	0.10701483	35147
0.009610933	0.07011942	35148
-0.22062792	0.05839403	35149
0.104583584	-0.17066596	3515
0.0041123834	0.04920762	35150
-0.051737197	0.12046477	35151
0.00896816	0.038442533	35152
-0.0091959	0.20656072	35153
-0.049925692	0.102884956	35154
-0.04249637	0.010157658	35155
-0.048313953	0.0036520155	35156
-0.09573311	0.18931422	35157
-0.1485766	0.048867054	35158
0.008212155	0.05509864	35159
-0.020712433	0.010027124	35160
-0.00025116466	0.02217601	35161
-0.0022042114	0.025169035	35162
-0.007460119	0.26566595	35163
0.0072832312	0.04573791	35164
-0.0154187735	-0.0071128793	35165
-0.10641015	0.061535515	35166
-0.15590325	0.06276599	35167
-0.008813655	0.014718698	35168
-0.026201328	0.1313791	35169
0.11957873	-0.085092396	3517
-0.014724029	0.28767228	35170
-0.013417048	0.18569349	35171
0.000041132793	0.05897203	35172
-0.08192007	0.14937042	35173
-0.006382961	0.22919548	35174
-0.012235856	0.13852844	35175
-0.052824922	0.11330369	35176
-0.01136318	0.27022302	35177
-0.042785056	0.21118595	35178
-0.15356107	0.048938	35179
-0.043651372	0.21033473	35180
-0.06622285	0.16709173	35181
-0.21160416	0.06207685	35182
-0.03674171	0.13434482	35183
-0.09706863	0.0737667	35184
-0.17889978	0.089606315	35185
-0.018141	0.24490939	35186
-0.05193109	0.12782662	35187
-0.18864714	0.089926	35188
-0.18955	0.09346816	35189
-0.0761578	0.2326443	35190
-0.040680215	0.22390664	35191
-0.05044871	0.26590982	35192
-0.11096471	0.056968216	35193
-0.028310632	0.1711073	35194
-0.10189646	0.10652309	35195
-0.02144182	0.16640694	35196
-0.02520561	0.23925504	35197
0.025765833	0.16078329	35198
0.07155258	0.1887572	35199
0.28062558	0.17753913	352
0.10517598	-0.109311834	3520
-0.057940967	-0.07075206	35200
0.04300236	0.19634241	35201
-0.18242349	0.015666371	35202
-0.286244	0.044614993	35203
0.022826867	0.16320272	35204
-0.14768632	0.16194338	35205
-0.25757253	0.035020746	35206
-0.18488182	0.06334123	35207
-0.15059002	0.061159782	35208
-0.1772709	0.05530211	35209
0.15410759	-0.07296193	3521
-0.27060038	0.08259028	35210
0.06460303	0.13507025	35211
-0.008492263	0.106461965	35212
-0.0019132961	0.057720583	35213
-0.018353095	0.1176391	35214
0.0034845266	0.07283788	35215
-0.044325367	0.09723532	35216
-0.029359551	0.11984283	35217
0.014734455	0.079946525	35218
0.018758476	0.09583425	35219
0.10148654	-0.11670288	3522
0.030244246	0.13798161	35220
-0.0017514899	0.08814787	35221
0.011926581	0.063911654	35222
0.006444564	0.12169508	35223
-0.00020801835	0.08154072	35224
0.000820281	0.07838293	35225
-0.025605349	0.04797817	35226
-0.059796356	0.156586	35227
-0.08923267	0.17574608	35228
0.0075176824	0.09634303	35229
0.11594194	-0.070893236	3523
-0.020452032	0.13162747	35230
-0.050830364	0.13430147	35231
-0.0051605366	0.12559403	35232
-0.045282543	0.12304322	35233
0.0035393331	0.08989566	35234
-0.009152191	0.10495293	35235
-0.011194011	0.09973163	35236
-0.01814993	0.101839155	35237
-0.00977896	0.084762596	35238
-0.21758778	0.0057461318	35239
0.12700889	-0.052895974	3524
0.001790015	0.11739408	35240
-0.02643274	0.11779796	35241
-0.03638772	0.124054916	35242
-0.012265978	0.105910994	35243
-0.029290596	0.13551132	35244
-0.019050652	0.12712476	35245
-0.020791238	0.2424455	35246
-0.07228971	0.1481441	35247
-0.019146854	0.10352576	35248
0.02093017	0.26374575	35249
0.11618186	-0.068092294	3525
-0.052748464	0.1427284	35250
-0.03560193	0.13374385	35251
-0.026488548	0.123926006	35252
-0.11066287	0.19339055	35253
-0.0772201	0.16005877	35254
-0.032028012	0.12173024	35255
-0.012312086	0.11726651	35256
-0.15739588	0.19183502	35257
-0.18224382	0.055326797	35258
-0.026444936	0.12807232	35259
0.13909148	-0.09897202	3526
-0.031918727	0.13353777	35260
-0.020431062	0.1298662	35261
-0.053768717	0.13845812	35262
-0.036474027	0.13523345	35263
-0.03316447	0.13551173	35264
0.064599104	0.14242806	35265
-0.0050641466	0.0960605	35266
-0.016415054	0.121591754	35267
0.004043244	0.072550036	35268
0.038991198	0.023314398	35269
0.011768693	0.049676538	35270
-0.0012279712	0.082809985	35271
-0.189418	-0.00017911592	35272
0.036483385	0.012554493	35273
-0.014290722	0.11571708	35274
-0.048095077	0.118046395	35275
-0.04728082	0.12303173	35276
-0.017809657	0.09186475	35277
-0.0096922275	0.07945744	35278
-0.07819829	0.14418156	35279
-0.05871158	0.13897866	35280
-0.03932064	0.12008534	35281
-0.06762951	-0.050715666	35282
-0.066202864	0.071725	35283
-0.0833467	0.104541965	35284
-0.035379544	0.006556822	35285
-0.05670601	0.0652476	35286
-0.09557515	0.13906749	35287
-0.086578645	0.11177947	35288
-0.063043185	0.14630643	35289
-0.05102312	0.06471473	35290
-0.1348636	0.08499501	35291
-0.06805511	0.05572518	35292
-0.09572974	0.14093916	35293
-0.13273408	0.09067937	35294
-0.124594085	0.087089844	35295
-0.13162704	0.024366392	35296
-0.10237851	0.090707034	35297
0.01645103	0.29641077	35298
-0.06973496	0.14537404	35299
0.28335455	0.08291541	353
0.043008	-0.32730138	3530
-0.08116965	0.037714865	35300
-0.06427736	0.068005495	35301
-0.058478393	0.06354557	35302
-0.08141536	0.1171813	35303
-0.021017509	0.10145688	35304
-0.045599	0.07295262	35305
-0.13130812	0.05909293	35306
-0.09083126	0.03932281	35307
-0.06895455	0.04420633	35308
-0.13195886	0.056896575	35309
-0.06515648	0.15397836	35310
-0.043635637	0.07862747	35311
-0.1074894	0.053835288	35312
0.0057908986	0.28957123	35313
-0.19511999	0.0609129	35314
-0.06594352	0.17099841	35315
-0.071351804	0.21874031	35316
-0.086300746	0.038301006	35317
-0.019096231	0.1041609	35318
-0.021764321	0.266403	35319
-0.019781107	0.1113642	35320
-0.19962978	0.1412543	35321
-0.048691846	0.23484468	35322
-0.041442603	0.10387852	35323
-0.0322083	0.09915143	35324
-0.17502512	0.08820241	35325
-0.1424459	0.063805245	35326
-0.03725709	0.27063766	35327
-0.085511714	-0.06950761	35328
0.29146194	0.19597073	35329
-0.07897144	0.041294053	35330
-0.045339048	0.066501044	35331
-0.15190661	0.035864986	35332
-0.05453612	0.0729272	35333
-0.042145625	0.069664344	35334
-0.07254784	0.009025073	35335
-0.05136539	0.0649096	35336
-0.040982485	0.090610795	35337
-0.047165252	0.09774903	35338
-0.05426082	0.065315984	35339
-0.07454547	0.051173624	35340
-0.026846504	0.09401084	35341
-0.059694007	0.072520666	35342
-0.028691208	0.090397164	35343
-0.027586443	0.09054803	35344
-0.05495391	0.07414192	35345
-0.09018257	0.051415123	35346
-0.038727432	0.07796565	35347
-0.14599591	-0.0807591	35348
-0.04671766	0.065734155	35349
0.16454141	-0.021412192	3535
-0.0607638	0.069027685	35350
-0.048058704	0.07504379	35351
-0.08166796	0.054711767	35352
-0.057510518	0.07076382	35353
-0.01394031	0.13094	35354
-0.05523316	0.07380797	35355
-0.050525494	0.073264785	35356
-0.021317774	0.11013929	35357
-0.045042045	0.07750131	35358
-0.04256711	0.0661404	35359
0.15175556	0.017325472	3536
-0.027153375	0.08712876	35360
-0.06185334	0.066981345	35361
-0.043267377	0.07743471	35362
-0.055020615	0.06831521	35363
-0.052423187	0.06773723	35364
-0.08908236	0.11328951	35365
-0.068706244	0.07735429	35366
-0.064839214	0.06841197	35367
-0.07204609	0.078278266	35368
-0.07720874	0.11186279	35369
0.16044779	-0.03274587	3537
-0.05383355	0.06739295	35370
-0.05621256	0.07077428	35371
-0.058809675	0.066756055	35372
-0.036241934	0.09077807	35373
-0.028495936	0.124056496	35374
-0.019527087	0.11657659	35375
-0.06071789	0.07174371	35376
-0.060471572	0.068123564	35377
-0.0499072	0.07387138	35378
-0.016619755	0.10037034	35379
0.14978097	0.11136987	3538
-0.046427622	0.08370942	35380
-0.11072823	0.069177754	35381
-0.089052156	0.042582363	35382
-0.050738588	0.07337727	35383
-0.047801986	0.0762106	35384
-0.044849254	0.07707556	35385
-0.07340414	0.068302184	35386
-0.054885224	0.07284672	35387
-0.09186796	0.04354786	35388
-0.044196717	0.074565716	35389
0.1440997	0.115778275	3539
-0.07682514	0.08472601	35390
-0.09512814	0.10463834	35391
-0.05061037	0.06715001	35392
-0.05396097	0.07351491	35393
-0.047560677	0.0772701	35394
-0.055724338	0.05647567	35395
-0.06417997	0.07458123	35396
-0.060394496	0.06528833	35397
-0.03747078	0.08033718	35398
-0.060199045	0.07383485	35399
0.20608336	0.037204184	354
0.18049884	-0.12803248	3540
0.01861112	0.121232726	35400
-0.07563999	0.053695578	35401
-0.0479825	0.07457478	35402
-0.021410057	0.10337533	35403
-0.050776564	0.08057532	35404
-0.04762508	0.07855833	35405
-0.024915313	0.1152254	35406
-0.08028693	0.09405024	35407
-0.06333896	0.07479293	35408
-0.057658486	0.06636445	35409
-0.052259006	0.07289343	35410
-0.054155216	0.06356392	35411
-0.027581805	0.115901776	35412
-0.02332597	0.10097783	35413
-0.057838038	0.07740716	35414
-0.024112163	0.12448359	35415
-0.05266492	0.07160006	35416
-0.045281127	0.082987025	35417
-0.10858633	0.06804315	35418
-0.039847873	0.09699579	35419
0.17291696	-0.1331744	3542
-0.04431068	0.08282349	35420
-0.064073354	0.066564925	35421
-0.015010441	0.107042745	35422
-0.10363772	0.009054111	35423
-0.056922153	0.07071273	35424
-0.047458835	0.14026393	35425
-0.091535516	0.048350688	35426
-0.062030077	0.07225628	35427
-0.055828623	0.07860785	35428
-0.06709258	0.07191012	35429
-0.073161125	0.09116164	35430
-0.102449484	0.031644225	35431
-0.06439983	0.07206645	35432
-0.0655475	0.07778616	35433
-0.0136990715	0.10713584	35434
-0.09338724	0.037448455	35435
-0.05350305	0.06820502	35436
-0.08722011	0.04598164	35437
-0.06494615	0.08051977	35438
-0.04644464	0.07524477	35439
0.16453299	-0.008581294	3544
-0.057734028	0.074575104	35440
-0.045299076	0.06641749	35441
-0.054224946	0.070304856	35442
-0.045071952	0.08504352	35443
-0.08997161	0.0373642	35444
-0.055973828	0.07794289	35445
-0.078713275	0.10499887	35446
-0.024148768	0.1228273	35447
-0.056763	0.06680206	35448
-0.010635676	0.11682547	35449
0.22731404	-0.042463377	3545
